edinet_code,year,avg_salary,avg_age,employees_nonconsolidated,source,period_end,doc_id
E00083,2017,8490425,43.7,1955.0,textblock,2017-03-31,S100ADQ7
E00083,2018,9459730,43.4,1967.0,textblock,2018-03-31,S100D4KU
E00083,2019,9867287,43.3,2003.0,tag,2019-03-31,S100FXFO
E00083,2020,9525456,42.8,2025.0,tag,2020-03-31,S100IROJ
E00083,2021,9322336,42.6,2072.0,tag,2021-03-31,S100LHA0
E00083,2022,9185109,42.5,2123.0,tag,2022-03-31,S100O7D8
E00083,2023,9367315,42.5,2204.0,tag,2023-03-31,S100QZIS
E00083,2024,9459025,42.4,2265.0,tag,2024-03-31,S100TKYY
E00083,2025,9739461,43.0,2419.0,tag,2025-03-31,S100VWHS
E00083,2026,10062259,42.6,2492.0,tag,2026-03-31,S100Y95Z
E00086,2017,7921160,43.4,2572.0,textblock,2017-03-31,S100AKPY
E00086,2018,8367453,43.1,2673.0,textblock,2018-03-31,S100DBIJ
E00086,2019,8382986,42.8,2793.0,tag,2019-03-31,S100G5K9
E00086,2020,8764357,42.5,2893.0,tag,2020-03-31,S100IX64
E00086,2021,8780291,42.1,3046.0,tag,2021-03-31,S100LOJE
E00086,2022,8605186,41.9,3136.0,tag,2022-03-31,S100OETS
E00086,2023,8849880,41.6,3222.0,tag,2023-03-31,S100R58A
E00086,2024,8894342,41.4,3274.0,tag,2024-03-31,S100TRIE
E00086,2025,9253158,41.5,3335.0,tag,2025-03-31,S100W0M5
E00086,2026,9358808,41.3,3439.0,tag,2026-03-31,S100YF3Y
E00090,2017,8956592,41.2,2325.0,textblock,2017-03-31,S100APMU
E00090,2018,9049544,41.2,2389.0,textblock,2018-03-31,S100DD8B
E00090,2019,9344412,41.3,2436.0,tag,2019-03-31,S100G3BX
E00090,2020,9391641,41.6,2475.0,tag,2020-03-31,S100IWYJ
E00090,2021,9237797,41.3,2437.0,tag,2021-03-31,S100LUVF
E00090,2022,9104949,41.2,2433.0,tag,2022-03-31,S100OJQ2
E00090,2023,9418772,41.1,2399.0,tag,2023-03-31,S100R9ZC
E00090,2024,9634304,40.8,2447.0,tag,2024-03-31,S100TQ78
E00090,2025,10578846,40.3,2556.0,tag,2025-03-31,S100W5AH
E00090,2026,10399403,39.4,2711.0,tag,2026-03-31,S100YJVQ
E00092,2017,7159295,46.1,1379.0,textblock,2017-03-31,S100ALOL
E00092,2018,6820378,45.8,1370.0,textblock,2018-03-31,S100DDGE
E00092,2019,6754785,45.9,1325.0,tag,2019-03-31,S100G8ZC
E00092,2020,6913990,45.9,1312.0,tag,2020-03-31,S100J08J
E00092,2021,6895916,46.4,1279.0,tag,2021-03-31,S100LTTS
E00092,2022,6433663,46.0,1396.0,tag,2022-03-31,S100OIPG
E00092,2023,6758487,46.4,1313.0,tag,2023-03-31,S100R7IK
E00092,2024,7834740,46.8,1308.0,tag,2024-03-31,S100TTWE
E00092,2025,8043443,46.9,1312.0,tag,2025-03-31,S100W2UG
E00092,2026,7905527,46.6,1334.0,tag,2026-03-31,S100YJBK
E00093,2017,7144325,43.2,509.0,textblock,2017-03-31,S100AM4K
E00093,2018,6937050,43.6,512.0,textblock,2018-03-31,S100DDYW
E00093,2019,6904753,42.5,501.0,tag,2019-03-31,S100G5MY
E00093,2020,7574901,43.0,521.0,tag,2020-03-31,S100IWFF
E00093,2021,7512891,42.3,542.0,tag,2021-03-31,S100LP4G
E00093,2022,7377216,41.7,560.0,tag,2022-03-31,S100OCE0
E00093,2023,7302838,41.6,578.0,tag,2023-03-31,S100R1DT
E00093,2024,7504899,41.4,595.0,tag,2024-03-31,S100TOSV
E00093,2025,7664653,41.7,597.0,tag,2025-03-31,S100W2U5
E00093,2026,9261812,41.7,605.0,tag,2026-03-31,S100YK21
E00094,2017,7209000,41.8,3734.0,textblock,2017-03-31,S100AJ9L
E00094,2018,7395000,42.1,3749.0,textblock,2018-03-31,S100D9OO
E00094,2019,7560000,42.3,3804.0,tag,2019-03-31,S100G3HU
E00094,2020,7601000,42.7,4011.0,tag,2020-03-31,S100IWFS
E00094,2021,7390000,42.8,4134.0,tag,2021-03-31,S100LNDP
E00094,2022,7715000,43.2,4194.0,tag,2022-03-31,S100OC1D
E00094,2023,7722000,43.7,3851.0,tag,2023-03-31,S100R2LE
E00094,2024,7457000,44.2,3766.0,tag,2024-03-31,S100TSJ4
E00094,2025,7756000,44.7,3778.0,tag,2025-03-31,S100W0NZ
E00094,2026,8429000,45.1,3781.0,tag,2026-03-31,S100YI51
E00095,2017,7143140,44.8,936.0,textblock,2017-03-31,S100ANTM
E00095,2018,7546934,44.9,963.0,textblock,2018-03-31,S100DDLH
E00095,2019,7704726,45.1,996.0,tag,2019-03-31,S100G9BF
E00095,2020,8054154,45.2,1008.0,tag,2020-03-31,S100IZ8D
E00095,2021,8035320,45.0,1035.0,tag,2021-03-31,S100LRFA
E00095,2022,7992548,45.1,1049.0,tag,2022-03-31,S100OJQ7
E00095,2023,8079261,45.1,1052.0,tag,2023-03-31,S100R8L3
E00095,2024,7944879,45.1,1056.0,tag,2024-03-31,S100TV9Q
E00095,2025,7652928,45.1,1054.0,tag,2025-03-31,S100W3CM
E00095,2026,8199789,45.0,1072.0,tag,2026-03-31,S100YI2K
E00097,2017,7261317,47.4,730.0,textblock,2017-03-31,S100AJS7
E00097,2018,8194189,47.0,736.0,textblock,2018-03-31,S100D9PF
E00097,2019,7797788,46.6,752.0,tag,2019-03-31,S100G4C0
E00097,2020,7532967,46.6,770.0,tag,2020-03-31,S100IU20
E00097,2021,7558782,46.0,791.0,tag,2021-03-31,S100LTYN
E00097,2022,7844892,45.7,805.0,tag,2022-03-31,S100OFZG
E00097,2023,7241586,45.8,819.0,tag,2023-03-31,S100R32V
E00097,2024,7295822,45.8,850.0,tag,2024-03-31,S100TQ2Q
E00097,2025,7436737,46.0,845.0,tag,2025-03-31,S100W3ZJ
E00097,2026,8359959,46.0,841.0,tag,2026-03-31,S100YDLY
E00098,2017,7630000,43.9,870.0,textblock,2017-03-31,S100APHH
E00098,2018,8100000,43.8,879.0,textblock,2018-03-31,S100DGPO
E00098,2019,8150000,43.5,880.0,tag,2019-03-31,S100GALV
E00098,2020,8400000,43.9,914.0,tag,2020-03-31,S100IZYN
E00098,2021,8400000,43.9,940.0,tag,2021-03-31,S100LTG0
E00098,2022,8650000,44.1,943.0,tag,2022-03-31,S100OINI
E00098,2023,8840000,44.3,972.0,tag,2023-03-31,S100R746
E00098,2024,9190000,44.0,967.0,tag,2024-03-31,S100TVZL
E00098,2025,9491000,44.7,986.0,tag,2025-03-31,S100W576
E00098,2026,9401000,44.3,1028.0,tag,2026-03-31,S100YIK2
E00105,2017,6679755,46.2,707.0,textblock,2017-03-31,S100AR4V
E00105,2018,6734211,45.8,715.0,textblock,2018-03-31,S100DHTJ
E00105,2019,6806633,46.0,719.0,tag,2019-03-31,S100G5G8
E00105,2020,6881481,46.1,721.0,tag,2020-03-31,S100JMKO
E00105,2021,6931950,46.2,729.0,tag,2021-03-31,S100LV4U
E00105,2022,6903734,46.5,725.0,tag,2022-03-31,S100OP27
E00105,2023,6955603,46.2,735.0,tag,2023-03-31,S100R9JL
E00105,2024,7310010,46.1,759.0,tag,2024-03-31,S100TWBK
E00105,2025,7625010,45.6,783.0,tag,2025-03-31,S100W82M
E00105,2026,8121691,45.1,790.0,tag,2026-03-31,S100YHMT
E00107,2017,7631030,42.8,1933.0,textblock,2017-03-31,S100AM49
E00107,2018,7440052,42.8,1969.0,textblock,2018-03-31,S100DETC
E00107,2019,8082602,43.0,1967.0,tag,2019-03-31,S100G952
E00107,2020,9136856,43.2,1992.0,tag,2020-03-31,S100IS9R
E00107,2021,8750993,43.2,2048.0,tag,2021-03-31,S100LKCW
E00107,2022,8573250,43.2,2096.0,tag,2022-03-31,S100OCLF
E00107,2023,8772085,42.3,2073.0,tag,2023-03-31,S100R2EJ
E00107,2024,8783449,42.3,2100.0,tag,2024-03-31,S100TP39
E00107,2025,10783866,43.0,2102.0,tag,2025-03-31,S100W3GT
E00107,2026,12280992,42.5,2128.0,tag,2026-03-31,S100YH3A
E00109,2017,7177623,41.3,441.0,textblock,2017-03-31,S100AJLV
E00109,2018,7243957,41.6,448.0,textblock,2018-03-31,S100D822
E00109,2019,7282945,41.8,466.0,tag,2019-03-31,S100G6VL
E00109,2020,7097540,42.1,470.0,tag,2020-03-31,S100IZ8F
E00109,2021,6955423,42.3,481.0,tag,2021-03-31,S100LUE2
E00109,2022,6984436,42.5,492.0,tag,2022-03-31,S100OKX2
E00109,2023,7381416,42.7,499.0,tag,2023-03-31,S100R69Z
E00109,2024,7851792,43.0,502.0,tag,2024-03-31,S100TSXY
E00109,2025,8467070,43.4,502.0,tag,2025-03-31,S100W7TM
E00109,2026,8560679,43.7,520.0,tag,2026-03-31,S100YCWL
E00112,2017,8409104,41.5,1616.0,textblock,2017-03-31,S100AKGR
E00112,2018,8473184,41.5,1646.0,textblock,2018-03-31,S100DE0S
E00112,2019,8547489,41.0,1673.0,tag,2019-03-31,S100GABU
E00112,2020,8649423,40.0,1695.0,tag,2020-03-31,S100IVGQ
E00112,2021,8510984,40.0,1711.0,tag,2021-03-31,S100LKON
E00112,2022,8197067,40.0,1710.0,tag,2022-03-31,S100OE0W
E00112,2023,8363298,40.0,1685.0,tag,2023-03-31,S100R2LN
E00112,2024,8602304,41.0,1662.0,tag,2024-03-31,S100TO2S
E00112,2025,8975284,41.0,1663.0,tag,2025-03-31,S100W3RO
E00112,2026,9537215,40.0,1714.0,tag,2026-03-31,S100YA1U
E00113,2017,6197000,39.4,1562.0,textblock,2017-03-31,S100AQNE
E00113,2018,6388000,39.9,1637.0,textblock,2018-03-31,S100DFUV
E00113,2019,6689000,40.2,1623.0,tag,2019-03-31,S100G9GB
E00113,2020,6958000,40.8,1625.0,tag,2020-03-31,S100IYOO
E00113,2021,6978000,41.0,1616.0,tag,2021-03-31,S100LU1C
E00113,2022,7086000,41.3,1605.0,tag,2022-03-31,S100OKSS
E00113,2023,7483000,42.1,1548.0,tag,2023-03-31,S100R9LQ
E00113,2024,7618000,42.6,1532.0,tag,2024-03-31,S100TU63
E00113,2025,7630000,42.7,1543.0,tag,2025-03-31,S100W75I
E00113,2026,7877000,43.0,1525.0,tag,2026-03-31,S100YJVV
E00115,2017,6983670,41.5,2269.0,textblock,2017-03-31,S100AGHC
E00115,2018,7058483,41.3,2344.0,textblock,2018-03-31,S100D70L
E00115,2019,7085708,41.6,2367.0,tag,2019-03-31,S100G185
E00115,2020,7184129,42.0,2403.0,tag,2020-03-31,S100ISNQ
E00115,2021,7317577,42.2,2440.0,tag,2021-03-31,S100LLBA
E00115,2022,7117663,42.2,2496.0,tag,2022-03-31,S100OAVO
E00115,2023,7790915,42.4,2509.0,tag,2023-03-31,S100QZQL
E00115,2024,8117663,42.6,2546.0,tag,2024-03-31,S100TNII
E00115,2025,8484187,42.6,2553.0,tag,2025-03-31,S100VYY8
E00115,2026,8954499,42.8,2582.0,tag,2026-03-31,S100YGLL
E00117,2017,7124114,42.4,605.0,textblock,2017-03-31,S100AOIH
E00117,2018,7340311,42.7,615.0,textblock,2018-03-31,S100DESF
E00117,2019,7134772,42.8,624.0,tag,2019-03-31,S100G6SM
E00117,2020,7008559,42.9,631.0,tag,2020-03-31,S100J12E
E00117,2021,7168295,43.6,640.0,tag,2021-03-31,S100LOOX
E00117,2022,7385350,43.7,645.0,tag,2022-03-31,S100OIIH
E00117,2023,7671411,43.7,644.0,tag,2023-03-31,S100R5N4
E00117,2024,7954801,43.8,652.0,tag,2024-03-31,S100TT1I
E00117,2025,8053641,44.1,650.0,tag,2025-03-31,S100W68Z
E00117,2026,8582880,43.6,680.0,tag,2026-03-31,S100YD9X
E00118,2017,6728000,45.2,435.0,textblock,2017-03-31,S100AJ1V
E00118,2018,6813000,45.1,446.0,textblock,2018-03-31,S100D8V3
E00118,2019,6826000,45.2,441.0,tag,2019-03-31,S100G143
E00118,2020,6742000,45.3,456.0,tag,2020-03-31,S100IS6O
E00118,2021,6634000,45.2,457.0,tag,2021-03-31,S100LMW6
E00118,2022,6465000,45.3,458.0,tag,2022-03-31,S100OA23
E00118,2023,6780000,46.0,445.0,tag,2023-03-31,S100QY5V
E00118,2024,6764000,46.2,438.0,tag,2024-03-31,S100TNEK
E00118,2025,6799000,45.0,452.0,tag,2025-03-31,S100VXI9
E00118,2026,7512000,44.7,458.0,tag,2026-03-31,S100Y9NL
E00119,2017,8224685,43.4,420.0,textblock,2017-03-31,S100AIWY
E00119,2018,8253521,44.2,438.0,textblock,2018-03-31,S100DCPZ
E00119,2019,8326263,43.0,450.0,tag,2019-03-31,S100G7LS
E00119,2020,8606384,43.8,453.0,tag,2020-03-31,S100IZHV
E00119,2021,8158790,43.8,427.0,tag,2021-03-31,S100LO3E
E00119,2022,8033452,43.3,407.0,tag,2022-03-31,S100OHU7
E00119,2023,8321003,43.3,405.0,tag,2023-03-31,S100R8YH
E00119,2024,8659789,43.6,417.0,tag,2024-03-31,S100TO87
E00119,2025,9228591,43.2,438.0,tag,2025-03-31,S100VY3Q
E00119,2026,10040943,44.1,490.0,tag,2026-03-31,S100YBFQ
E00120,2017,7539958,44.0,1243.0,textblock,2017-03-31,S100AOGE
E00120,2018,8291283,44.2,1252.0,textblock,2018-03-31,S100DFS9
E00120,2019,8646679,43.7,1266.0,tag,2019-03-31,S100GALH
E00120,2020,8374365,43.9,1267.0,tag,2020-03-31,S100IV2W
E00120,2021,8311458,44.2,1278.0,tag,2021-03-31,S100LKZO
E00120,2022,8470805,44.3,1273.0,tag,2022-03-31,S100OB4U
E00120,2023,7703154,44.4,1293.0,tag,2023-03-31,S100R0CO
E00120,2024,8067426,44.5,1281.0,tag,2024-03-31,S100TWJQ
E00120,2025,8962119,45.0,1261.0,tag,2025-03-31,S100W1YE
E00120,2026,9350232,44.9,1264.0,tag,2026-03-31,S100YD5O
E00121,2017,5824000,47.6,359.0,textblock,2017-03-31,S100AHEE
E00121,2018,5781000,46.9,368.0,textblock,2018-03-31,S100D89L
E00121,2019,5703000,46.3,368.0,tag,2019-03-31,S100G3XS
E00121,2020,5403000,46.1,375.0,tag,2020-03-31,S100J1BT
E00121,2021,5568000,45.8,382.0,tag,2021-03-31,S100LL3A
E00121,2022,5444000,45.7,384.0,tag,2022-03-31,S100OEAW
E00121,2023,5530000,46.0,358.0,tag,2023-03-31,S100R1RX
E00121,2024,6401000,46.1,372.0,tag,2024-03-31,S100TU9V
E00121,2025,5998000,46.2,370.0,tag,2025-03-31,S100W2PG
E00121,2026,6636000,45.1,385.0,tag,2026-03-31,S100YILD
E00130,2017,7255305,43.3,356.0,textblock,2017-03-31,S100AKO7
E00130,2018,7705332,42.0,362.0,textblock,2018-03-31,S100D8MA
E00130,2019,8588453,42.3,350.0,tag,2019-03-31,S100G3VX
E00130,2020,7953961,42.2,349.0,tag,2020-03-31,S100IVSN
E00130,2021,7139200,42.1,352.0,tag,2021-03-31,S100LMNA
E00130,2022,7626931,42.5,344.0,tag,2022-03-31,S100OD6I
E00130,2023,7510075,43.2,337.0,tag,2023-03-31,S100R0JV
E00130,2024,7356989,44.2,325.0,tag,2024-03-31,S100TOAF
E00130,2025,7225121,44.5,328.0,tag,2025-03-31,S100W07M
E00130,2026,7570110,44.5,311.0,tag,2026-03-31,S100YJ3W
E00133,2017,5699356,48.0,167.0,textblock,2016-12-31,S1009YQP
E00133,2018,5714593,48.2,167.0,textblock,2017-12-31,S100CN67
E00133,2019,5855141,48.1,159.0,textblock,2018-12-31,S100FG9H
E00133,2020,5883090,47.6,162.0,tag,2019-12-31,S100I95O
E00133,2021,5973048,47.2,170.0,tag,2020-12-31,S100L09N
E00133,2022,5628783,46.3,180.0,tag,2021-12-31,S100NP4D
E00133,2023,5636571,46.5,180.0,tag,2022-12-31,S100QF90
E00133,2024,5700819,46.5,182.0,tag,2023-12-31,S100T41U
E00133,2025,6056776,47.2,171.0,tag,2024-12-31,S100VGKI
E00133,2026,6182840,48.5,163.0,tag,2025-12-31,S100XT0W
E00135,2017,6674704,40.7,1243.0,textblock,2017-03-31,S100AREM
E00135,2018,6658493,40.9,1334.0,textblock,2018-03-31,S100DH14
E00135,2019,6758447,41.3,1363.0,textblock,2019-03-31,S100GC2Z
E00135,2020,6917957,41.4,1334.0,textblock,2020-03-31,S100J2LP
E00135,2021,6885565,41.8,1327.0,textblock,2021-03-31,S100LUSZ
E00135,2022,6797362,41.7,1347.0,textblock,2022-03-31,S100OK2N
E00135,2023,6717572,41.3,1340.0,textblock,2023-03-31,S100R8OI
E00135,2024,7087968,41.8,1303.0,textblock,2024-03-31,S100TT8H
E00135,2025,7345206,42.1,1278.0,textblock,2025-03-31,S100W7IM
E00135,2026,7968071,42.5,1263.0,textblock,2026-03-31,S100YLFQ
E00137,2017,6945949,42.0,3707.0,textblock,2017-03-31,S100AKVG
E00137,2018,6986878,42.0,3747.0,textblock,2018-03-31,S100DF38
E00137,2019,6992665,41.8,3776.0,tag,2019-03-31,S100G5LM
E00137,2020,6953486,41.6,3747.0,tag,2020-03-31,S100IXNZ
E00137,2021,6864550,41.5,3747.0,tag,2021-03-31,S100LODZ
E00137,2022,6956327,41.8,3729.0,tag,2022-03-31,S100OGWY
E00137,2023,7154089,41.9,3750.0,tag,2023-03-31,S100R4TK
E00137,2024,7119655,41.9,3796.0,tag,2024-03-31,S100TSOQ
E00137,2025,7348946,42.0,3811.0,tag,2025-03-31,S100W4GO
E00137,2026,8120722,41.7,3857.0,tag,2026-03-31,S100YHQP
E00138,2017,5789112,42.9,662.0,textblock,2017-03-20,S100AG9C
E00138,2018,5867268,42.8,688.0,textblock,2018-03-20,S100D79L
E00138,2019,5968983,42.8,718.0,textblock,2019-03-20,S100G1HB
E00138,2020,5872008,42.7,724.0,tag,2020-03-20,S100ISWS
E00138,2021,5896136,43.14,735.0,tag,2021-03-20,S100LJ71
E00138,2022,5939657,43.18,774.0,tag,2022-03-20,S100O9L1
E00138,2023,5925934,43.4,783.0,tag,2023-03-20,S100QZ6C
E00138,2024,6032276,43.8,792.0,tag,2024-03-20,S100TNRH
E00138,2025,6509956,44.93,791.0,tag,2025-03-20,S100VX95
E00138,2026,6959657,45.05,805.0,tag,2026-03-20,S100YBIH
E00142,2017,7028549,44.6,821.0,textblock,2017-03-31,S100AL0J
E00142,2018,7178897,44.7,856.0,textblock,2018-03-31,S100DB5Z
E00142,2019,7311660,44.6,895.0,tag,2019-03-31,S100G4BV
E00142,2020,7377958,44.8,914.0,tag,2020-03-31,S100J0D8
E00142,2021,7613200,45.1,955.0,tag,2021-03-31,S100LRHG
E00142,2022,7823450,45.0,975.0,tag,2022-03-31,S100OHZD
E00142,2023,7755816,44.4,978.0,tag,2023-03-31,S100R4ZD
E00142,2024,8012855,45.1,1002.0,tag,2024-03-31,S100TRAE
E00142,2025,8002197,45.5,1003.0,tag,2025-03-31,S100W1KJ
E00142,2026,8502918,46.0,1023.0,tag,2026-03-31,S100YIDU
E00143,2017,8144705,41.8,14041.0,textblock,2017-01-31,S100A5HD
E00143,2018,8184794,42.2,14482.0,textblock,2018-01-31,S100CV0D
E00143,2019,8188632,42.5,14616.0,textblock,2019-01-31,S100FP15
E00143,2020,8021888,42.8,14801.0,tag,2020-01-31,S100IHTB
E00143,2021,7927285,43.0,15071.0,tag,2021-01-31,S100L7U5
E00143,2022,7995230,43.3,15017.0,tag,2022-01-31,S100NXTE
E00143,2023,8342460,43.6,14932.0,tag,2023-01-31,S100QMOJ
E00143,2024,8591177,43.8,15327.0,tag,2024-01-31,S100TAWB
E00143,2025,8825963,43.9,15664.0,tag,2025-01-31,S100VN43
E00143,2026,9071924,43.5,14178.0,tag,2026-01-31,S100XZ22
E00144,2017,7440000,43.6,634.0,textblock,2017-03-31,S100ALXZ
E00144,2018,7240000,43.3,657.0,textblock,2018-03-31,S100DDXI
E00144,2019,7140000,43.1,665.0,textblock,2019-03-31,S100G5TL
E00144,2020,7370000,43.1,661.0,textblock,2020-03-31,S100IYW8
E00144,2021,7120000,43.3,647.0,textblock,2021-03-31,S100LOOU
E00144,2022,7068000,43.6,651.0,textblock,2022-03-31,S100OEU1
E00144,2023,7055000,44.3,659.0,textblock,2023-03-31,S100R08L
E00144,2024,7252000,44.1,678.0,textblock,2024-03-31,S100TQ7L
E00144,2025,7771000,44.4,668.0,textblock,2025-03-31,S100W0ZK
E00144,2026,7793000,44.3,686.0,textblock,2026-03-31,S100YHNJ
E00146,2017,6620000,40.1,5870.0,textblock,2017-03-31,S100APS7
E00146,2018,6623000,39.5,6095.0,textblock,2018-03-31,S100DHXT
E00146,2019,6778000,38.8,6195.0,tag,2019-03-31,S100GACA
E00146,2020,6837000,38.7,6287.0,tag,2020-03-31,S100IXAI
E00146,2021,6820000,38.7,6353.0,tag,2021-03-31,S100LS5S
E00146,2022,6779000,38.6,6473.0,tag,2022-03-31,S100OKJM
E00146,2023,6848000,38.7,6472.0,tag,2023-03-31,S100R919
E00146,2024,7000000,39.0,6487.0,tag,2024-03-31,S100TVRY
E00146,2025,7129000,39.0,6620.0,tag,2025-03-31,S100W5N7
E00146,2026,7620000,38.9,6886.0,tag,2026-03-31,S100YI0L
E00147,2017,8352354,44.4,3968.0,textblock,2017-03-31,S100AQEO
E00147,2018,8437135,44.4,4016.0,textblock,2018-03-31,S100DE99
E00147,2019,9147806,44.3,4078.0,tag,2019-03-31,S100G1LK
E00147,2020,9068191,44.3,4132.0,tag,2020-03-31,S100IPWQ
E00147,2021,8584487,44.5,4160.0,tag,2021-03-31,S100LSQ5
E00147,2022,8766702,44.6,4175.0,tag,2022-03-31,S100OLZA
E00147,2023,8354467,44.1,4215.0,tag,2023-03-31,S100R9O5
E00147,2024,8411280,44.1,4231.0,tag,2024-03-31,S100TV43
E00147,2025,9410230,44.6,4315.0,tag,2025-03-31,S100W4H2
E00147,2026,10382444,44.27,4404.0,tag,2026-03-31,S100YG3E
E00148,2017,7002988,42.8,808.0,textblock,2017-03-31,S100AOM3
E00148,2018,6977654,42.8,807.0,textblock,2018-03-31,S100DH7L
E00148,2019,7324367,42.8,814.0,tag,2019-03-31,S100G9W3
E00148,2020,7378158,42.9,837.0,tag,2020-03-31,S100J0AJ
E00148,2021,7404676,42.9,845.0,tag,2021-03-31,S100LS1M
E00148,2022,7336466,42.8,863.0,tag,2022-03-31,S100OJN9
E00148,2023,7874840,42.5,889.0,tag,2023-03-31,S100R8X8
E00148,2024,8087194,42.4,921.0,tag,2024-03-31,S100TW6P
E00148,2025,8093006,41.6,966.0,tag,2025-03-31,S100W39Q
E00148,2026,8523190,41.4,1032.0,tag,2026-03-31,S100YEMP
E00149,2017,8214000,42.5,1950.0,textblock,2017-03-31,S100AIV7
E00149,2018,8622000,42.3,2025.0,textblock,2018-03-31,S100D8JI
E00149,2019,8478000,42.1,2051.0,tag,2019-03-31,S100G7UI
E00149,2020,8789000,42.0,2064.0,tag,2020-03-31,S100JAKV
E00149,2021,8186000,42.0,2116.0,tag,2021-03-31,S100LL2N
E00149,2022,8897000,42.3,2131.0,tag,2022-03-31,S100OAYB
E00149,2023,9448000,42.2,2166.0,tag,2023-03-31,S100R30N
E00149,2024,10285000,42.2,2230.0,tag,2024-03-31,S100TNK2
E00149,2025,11291000,41.6,2365.0,tag,2025-03-31,S100VYJS
E00149,2026,12457000,41.5,2469.0,tag,2026-03-31,S100YDOU
E00153,2017,8554353,44.7,871.0,textblock,2017-03-31,S100AQKT
E00153,2018,9054891,44.8,896.0,textblock,2018-03-31,S100DFKQ
E00153,2019,9808333,44.9,917.0,tag,2019-03-31,S100GA78
E00153,2020,8777126,44.9,930.0,tag,2020-03-31,S100J02J
E00153,2021,7996122,44.8,952.0,tag,2021-03-31,S100LTQ1
E00153,2022,7993515,44.7,939.0,tag,2022-03-31,S100OK08
E00153,2023,8465460,44.6,946.0,tag,2023-03-31,S100R7AE
E00153,2024,10119408,44.6,935.0,tag,2024-03-31,S100TVAM
E00153,2025,10896505,45.3,1037.0,tag,2025-03-31,S100W3X9
E00153,2026,12159126,44.6,1080.0,tag,2026-03-31,S100YIGB
E00157,2017,8576000,44.2,1446.0,textblock,2017-03-31,S100ANUA
E00157,2018,8686000,44.0,1447.0,textblock,2018-03-31,S100DEPT
E00157,2019,8798000,44.0,1497.0,tag,2019-03-31,S100G75N
E00157,2020,8810000,44.0,1510.0,tag,2020-03-31,S100IY4Z
E00157,2021,8510000,43.9,1522.0,tag,2021-03-31,S100LQOK
E00157,2022,8887000,43.7,1335.0,tag,2022-03-31,S100OJEQ
E00157,2023,8659000,43.5,1295.0,tag,2023-03-31,S100R57I
E00157,2024,9149000,43.5,1239.0,tag,2024-03-31,S100TRL8
E00157,2025,9431000,43.2,1151.0,tag,2025-03-31,S100W41O
E00157,2026,9404000,43.2,1161.0,tag,2026-03-31,S100YE5P
E00161,2017,6021785,40.1,316.0,textblock,2017-03-31,S100ARE5
E00161,2018,5985961,39.2,317.0,textblock,2018-03-31,S100DI3H
E00161,2019,6327739,39.8,314.0,tag,2019-03-31,S100GCBP
E00161,2020,6119079,39.7,323.0,tag,2020-03-31,S100J1KA
E00161,2021,6058325,39.6,322.0,tag,2021-03-31,S100LPJF
E00161,2022,6126630,40.4,312.0,tag,2022-03-31,S100OECF
E00161,2023,5850902,39.6,335.0,tag,2023-03-31,S100R6FU
E00161,2024,5972385,39.9,358.0,tag,2024-03-31,S100TOS3
E00161,2025,6146247,39.3,383.0,tag,2025-03-31,S100W3LA
E00161,2026,7260593,39.7,362.0,tag,2026-03-31,S100YFOI
E00167,2017,6268229,45.5,438.0,textblock,2017-03-31,S100AQ3I
E00167,2018,6264910,45.1,462.0,textblock,2018-03-31,S100DE95
E00167,2019,6104315,44.7,474.0,tag,2019-03-31,S100G9ZV
E00167,2020,6481719,44.7,476.0,tag,2020-03-31,S100IWQZ
E00167,2021,6561944,45.0,492.0,tag,2021-03-31,S100LT5X
E00167,2022,6792893,45.3,503.0,tag,2022-03-31,S100OFLL
E00167,2023,6792950,45.4,517.0,tag,2023-03-31,S100R5K5
E00167,2024,6689774,44.8,497.0,tag,2024-03-31,S100TYHT
E00167,2025,6838559,43.9,464.0,tag,2025-03-31,S100W538
E00167,2026,7089637,44.2,451.0,tag,2026-03-31,S100YJEE
E00168,2017,9166880,44.2,716.0,textblock,2017-03-31,S100AQ3A
E00168,2018,8257411,44.8,736.0,textblock,2018-03-31,S100DHMV
E00168,2019,6867955,44.8,761.0,tag,2019-03-31,S100GBT0
E00168,2020,6336432,45.0,769.0,tag,2020-03-31,S100IXWJ
E00168,2021,6851650,45.2,793.0,tag,2021-03-31,S100LNCU
E00168,2022,8701502,45.0,801.0,tag,2022-03-31,S100OE2Y
E00168,2023,9712055,45.1,805.0,tag,2023-03-31,S100R334
E00168,2024,10089515,45.3,810.0,tag,2024-03-31,S100TS5K
E00168,2025,9629666,45.4,815.0,tag,2025-03-31,S100W2K9
E00168,2026,11827490,45.1,815.0,tag,2026-03-31,S100YJU0
E00169,2017,9569442,44.3,7307.0,textblock,2016-12-31,S1009WUR
E00169,2018,10013993,44.0,7400.0,textblock,2017-12-31,S100CLF1
E00169,2019,10286801,44.0,7500.0,textblock,2018-12-31,S100FH4E
E00169,2020,10425653,44.0,7630.0,textblock,2019-12-31,S100IA96
E00169,2021,10072811,44.0,7741.0,textblock,2020-12-31,S100L14N
E00169,2022,9898620,44.1,7757.0,textblock,2021-12-31,S100NQ9V
E00169,2023,10095686,44.3,7751.0,textblock,2022-12-31,S100QEZU
E00169,2024,10128130,44.6,7786.0,textblock,2023-12-31,S100T4OE
E00169,2025,10321467,44.4,7804.0,textblock,2024-12-31,S100VGEJ
